"income","loan_size","collateral","city","LTV","PD"
8000,167527,188100,"MI.Detroit",0.890627325890484,0.040307205126867
6000,203577,265600,"CA.Los.Angeles",0.766479668674699,0.0319843584969236
4000,463340,692800,"MI.Detroit",0.668793302540416,0.0214575541699653
4000,368052,391400,"IL.Chicago",0.940347470618293,0.00213220099933309
14000,268002,323300,"IL.Chicago",0.828957624497371,0.00218520685817232
18000,278936,377800,"IL.Chicago",0.738316569613552,0.0155470677406422
8000,231602,288800,"CA.Los.Angeles",0.801945983379501,0.0302199432628981
4000,204162,227100,"MI.Detroit",0.898996036988111,0.0117461294119183
8000,376134,395100,"IL.Chicago",0.951996962794229,0.0426232280911319
6000,390323,393300,"CA.Los.Angeles",0.992430714467328,0.0443067746746344
8000,425502,281000,"IL.Chicago",1.51424199288256,0.036584506988251
10000,145737,158600,"MI.Detroit",0.918896595208071,0.0376107851617313
8000,217265,174100,"IL.Chicago",1.24793222286043,0.0164241507310105
12000,62382,79800,"CA.Los.Angeles",0.781729323308271,0.0186932329969311
10000,284937,345500,"CA.Los.Angeles",0.824709117221418,0.0160241597926821
10000,321010,415300,"IL.Chicago",0.772959306525403,0.0247088514235512
12000,327309,316700,"IL.Chicago",1.03349857909694,0.00955759961137331
8000,301174,374500,"CA.Los.Angeles",0.804202937249666,0.0111001635503141
12000,313008,310500,"CA.Los.Angeles",1.00807729468599,0.0259529025434098
8000,385091,461700,"MI.Detroit",0.834071908165475,0.0348232477565237
8000,228645,325700,"IL.Chicago",0.702011053116365,0.0149411841894659
10000,87869,158100,"CA.Los.Angeles",0.555781151170145,0.0255715923221497
12000,428708,522000,"IL.Chicago",0.82127969348659,0.00710123102450529
8000,149128,185200,"CA.Los.Angeles",0.805226781857451,0.0250213589969586
8000,207165,159800,"IL.Chicago",1.29640175219024,0.0266438893889736
6000,313040,428200,"IL.Chicago",0.731060252218589,0.00655675327792043
18000,299319,404800,"IL.Chicago",0.739424407114625,0.0198631285771432
16000,157649,139200,"CA.Los.Angeles",1.13253591954023,0.00952334762195824
12000,170953,313600,"CA.Los.Angeles",0.545130739795918,0.0260698496064529
18000,365019,402500,"IL.Chicago",0.90687950310559,0.00909002553537725
14000,338056,473200,"IL.Chicago",0.714404057480981,0.000607140478814046
14000,270183,340200,"CA.Los.Angeles",0.794188712522046,0.00334147746607372
8000,126349,187700,"IL.Chicago",0.673143313798615,0.00871435946230586
12000,359129,587600,"IL.Chicago",0.611179373723622,0.0286436308955019
12000,378764,372400,"IL.Chicago",1.01708915145005,0.0288936225536618
14000,152193,260200,"CA.Los.Angeles",0.584907763259031,0.0252724140710175
8000,210431,272000,"MI.Detroit",0.773643382352941,0.00968817709672795
12000,380122,453200,"CA.Los.Angeles",0.838751103265666,0.0019905157234955
16000,238297,315400,"IL.Chicago",0.755538998097654,0.0102661369468301
6000,183742,248300,"IL.Chicago",0.74,0.0083786415301729
8000,269386,278900,"MI.Detroit",0.96588741484403,0.0108163836261679
14000,362732,427000,"CA.Los.Angeles",0.849489461358314,0.0375480942606203
6000,475001,421800,"IL.Chicago",1.12612849691797,0.0290704724632367
14000,222010,252400,"IL.Chicago",0.87959587955626,0.0225457302476711
14000,289560,229900,"IL.Chicago",1.2595041322314,0.0000896238440586146
10000,167202,159800,"CA.Los.Angeles",1.04632040050063,0.0125559299613016
14000,370779,228700,"CA.Los.Angeles",1.62124617402711,0.0332336401381565
8000,278846,334900,"MI.Detroit",0.83262466407883,0.00347655488386541
10000,196303,121700,"CA.Los.Angeles",1.61300739523418,0.0335347453992514
8000,271597,307000,"MI.Detroit",0.884680781758958,0.0262335571087801
12000,305129,430100,"IL.Chicago",0.709437340153453,0.0238215986660171
4000,452992,641000,"IL.Chicago",0.706695787831513,0.0149318381560016
20000,296556,611500,"MI.Detroit",0.48496484055601,0.00500903021339792
2000,296135,298000,"IL.Chicago",0.993741610738255,0.0132267547582619
8000,143345,131900,"IL.Chicago",1.08677028051554,0.0352588257186509
10000,369851,234900,"CA.Los.Angeles",1.57450404427416,0.0195245633294645
6000,489298,364800,"CA.Los.Angeles",1.3412774122807,0.0221128250219007
4000,249059,88100,"IL.Chicago",2.82700340522134,0.112468050465404
10000,332028,282500,"IL.Chicago",1.1753203539823,0.0362643436438684
6000,143413,213900,"IL.Chicago",0.670467508181393,0.0195492412079036
6000,194589,335600,"MI.Detroit",0.579824195470799,0.0243552879395901
14000,281586,434200,"CA.Los.Angeles",0.648516812528789,0.0089558309959755
10000,293887,422400,"CA.Los.Angeles",0.695755208333333,0.0235101795387224
12000,332166,269400,"MI.Detroit",1.23298440979955,0.0187180774748016
12000,405526,529600,"MI.Detroit",0.765721299093656,0.0184146195694354
6000,329384,345500,"IL.Chicago",0.953354558610709,0.030684644088434
14000,150951,171100,"IL.Chicago",0.882238457042665,0.0263463717627593
8000,378383,432700,"CA.Los.Angeles",0.874469609429166,0.00254817740324466
18000,287170,298600,"IL.Chicago",0.961721366376423,0.0446953238704333
16000,311920,336900,"IL.Chicago",0.925853368952211,0.0379349059677241
10000,426494,496300,"IL.Chicago",0.859347169050977,0.00253742884325967
8000,420866,417800,"MI.Detroit",1.00733843944471,0.0231350995303203
10000,211458,244500,"MI.Detroit",0.864858895705521,0.0128857058327622
6000,213959,166700,"IL.Chicago",1.28349730053989,0.0387578770638832
8000,281959,159000,"CA.Los.Angeles",1.77332704402516,0.0770110832438836
16000,284801,377800,"CA.Los.Angeles",0.753840656431975,0.00208872681860953
8000,468358,340800,"MI.Detroit",1.37428990610329,0.0664535335487148
6000,380521,285900,"CA.Los.Angeles",1.33095837705491,0.0434745604978688
12000,379295,665100,"CA.Los.Angeles",0.570282664261013,0.00803278494865311
8000,181751,225500,"IL.Chicago",0.805991130820399,0.0169523427924417
8000,238234,415600,"MI.Detroit",0.57322906641001,0.00594406088986925
10000,161089,255500,"CA.Los.Angeles",0.630485322896282,0.00155052929897387
12000,184652,277000,"CA.Los.Angeles",0.666613718411552,0.0260337386953638
14000,267168,190700,"MI.Detroit",1.40098584163608,0.065983681661679
12000,336688,482800,"CA.Los.Angeles",0.697365368682684,0.00485842662798735
4000,373912,451200,"MI.Detroit",0.828705673758865,0.00697009283051713
12000,211176,341200,"CA.Los.Angeles",0.618921453692849,0.00496184294983108
6000,286558,437700,"MI.Detroit",0.654690427233265,0.0260143929846641
4000,514051,543600,"MI.Detroit",0.945642016188374,0.0133086051508929
12000,256327,338700,"IL.Chicago",0.756796575140242,0.0104687410590632
12000,194776,146100,"CA.Los.Angeles",1.33316906228611,0.0444925050503504
6000,12481,41300,"IL.Chicago",0.302203389830508,0.000682447174662661
12000,344308,556500,"IL.Chicago",0.61870260557053,0.00841954520522439
8000,208250,157400,"CA.Los.Angeles",1.32306226175349,0.0218452223756295
2000,226726,308200,"CA.Los.Angeles",0.735645684620376,0.0308545913386392
8000,239407,241900,"IL.Chicago",0.989694088466308,0.0334160480400837
10000,500519,225200,"IL.Chicago",2.22255328596803,0.0255244034389708
10000,396515,569300,"IL.Chicago",0.696495696469348,0.00842164573326018
4000,219847,269700,"IL.Chicago",0.815153874675565,0.0261745903797513
14000,312196,485200,"CA.Los.Angeles",0.643437757625721,0.0249409541621106
16000,407091,400800,"IL.Chicago",1.01569610778443,0.0371531436532687
4000,262050,364400,"IL.Chicago",0.719127332601537,0.00550507597277543
6000,222037,349600,"IL.Chicago",0.635117276887872,0.0101106073716131
10000,238289,359700,"IL.Chicago",0.662465943842091,0.0155388374727651
10000,325476,462400,"MI.Detroit",0.703884083044983,0.0284663597640483
12000,261456,349800,"MI.Detroit",0.747444253859348,0.00586283471548569
8000,163482,293700,"IL.Chicago",0.556629213483146,0.0199619366761109
12000,365027,429000,"IL.Chicago",0.850878787878788,0.0369602271398484
4000,447341,270000,"IL.Chicago",1.65681851851852,0.01857459495501
12000,386330,305900,"IL.Chicago",1.2629290617849,0.0557377352741482
4000,112129,122000,"MI.Detroit",0.919090163934426,0.0152853989057702
14000,242169,113400,"IL.Chicago",2.1355291005291,0.0053820240434115
4000,252963,368600,"MI.Detroit",0.686280520889853,0.0294789473405183
10000,493911,389900,"CA.Los.Angeles",1.26676327263401,0.0521681534595082
10000,371576,234000,"IL.Chicago",1.58793162393162,0.0665620701702992
6000,208227,295900,"MI.Detroit",0.703707333558635,0.0239855210076328
12000,136019,104100,"CA.Los.Angeles",1.30661863592699,0.0311511352224128
6000,390166,393900,"CA.Los.Angeles",0.990520436659051,0.0360218019872346
4000,321885,182200,"CA.Los.Angeles",1.76665751920966,0.020425708952138
8000,297585,337000,"IL.Chicago",0.883041543026706,0.0333201935361093
8000,165570,162300,"IL.Chicago",1.02014787430684,0.000942306983230426
6000,333401,312200,"CA.Los.Angeles",1.06790839205637,0.0253497398151829
10000,250455,232900,"IL.Chicago",1.07537569772435,0.0186153397576618
4000,372956,264200,"CA.Los.Angeles",1.41164269492808,0.0702432935982296
6000,227071,337900,"IL.Chicago",0.672006510802012,0.0208339764030596
4000,19252,53000,"MI.Detroit",0.363245283018868,0.0178914646968131
10000,375623,323000,"MI.Detroit",1.16291950464396,0.00215138930603775
6000,387893,373600,"IL.Chicago",1.03825749464668,0.018588100951445
8000,491266,550700,"IL.Chicago",0.892075540221536,0.0029128060997345
10000,290851,550100,"IL.Chicago",0.528723868387566,0.0189115929304338
8000,514953,736100,"IL.Chicago",0.699569351990219,0.0224556889558561
10000,284870,368700,"MI.Detroit",0.772633577434228,0.0108317115267713
10000,282480,409600,"IL.Chicago",0.6896484375,0.0257998885317625
4000,377648,594800,"CA.Los.Angeles",0.634915938130464,0.0291585202063672
12000,431517,466000,"IL.Chicago",0.926002145922747,0.0200266363123336
2000,210535,310800,"IL.Chicago",0.67739703989704,0.0271055765950647
4000,202504,275500,"CA.Los.Angeles",0.735041742286751,0.0133578127946302
12000,355798,405300,"MI.Detroit",0.87786331112756,0.0196355930602035
0,223991,188100,"IL.Chicago",1.19080808080808,0.0371583339837474
8000,446905,549300,"IL.Chicago",0.813590023666485,0.0137253963592862
12000,444100,257500,"MI.Detroit",1.72466019417476,0.0661390249934364
6000,348250,488600,"CA.Los.Angeles",0.712750716332378,0.0258544403631847
10000,101460,168800,"IL.Chicago",0.6010663507109,0.0264600902284337
8000,278433,365500,"CA.Los.Angeles",0.76178659370725,0.0109470044093931
14000,323512,425100,"IL.Chicago",0.761025641025641,0.0352597543094068
12000,505062,359600,"IL.Chicago",1.404510567297,0.00225928147598721
10000,198967,252500,"IL.Chicago",0.787988118811881,0.00240680728698892
10000,362796,240900,"MI.Detroit",1.50600249066002,0.0723334416977338
14000,418254,335200,"MI.Detroit",1.24777446300716,0.0291288507134795
8000,274648,313100,"CA.Los.Angeles",0.877189396358991,0.0359016040113071
10000,184477,226100,"MI.Detroit",0.815908889871738,0.00759408230634718
8000,516635,737700,"IL.Chicago",0.7003321133252,0.0183892727970365
12000,330947,371300,"IL.Chicago",0.891319687584164,0.004191016875723
12000,239105,387200,"IL.Chicago",0.617523243801653,0.0132124608247128
8000,262250,241800,"CA.Los.Angeles",1.08457402812242,0.0521861045681204
6000,311553,532300,"IL.Chicago",0.585295885778696,0.0135165813278309
16000,307432,550700,"CA.Los.Angeles",0.558256764118395,0.00837952597507646
16000,209636,289500,"CA.Los.Angeles",0.724131260794473,0.0184632215267576
12000,355467,387000,"IL.Chicago",0.918519379844961,0.0196977308723583
12000,118074,133800,"IL.Chicago",0.882466367713004,0.0136595564241716
14000,537550,396000,"IL.Chicago",1.35744949494949,0.00505453971894123
10000,62338,68900,"IL.Chicago",0.904760522496372,0.0293501151483726
6000,439150,565000,"IL.Chicago",0.777256637168142,0.016299339842043
18000,447345,553400,"IL.Chicago",0.808357426816046,0.0088315406762731
14000,295266,390700,"IL.Chicago",0.755735858715127,0.0149237059238544
6000,298634,386100,"IL.Chicago",0.773462833462834,0.00141941936738996
10000,520874,538000,"IL.Chicago",0.968167286245353,0.0319067771651609
10000,183342,252300,"CA.Los.Angeles",0.726682520808561,0.00875318201391722
8000,222653,339900,"CA.Los.Angeles",0.655054427772874,0.00198118034195598
10000,247152,274400,"CA.Los.Angeles",0.900699708454811,0.00802202476072465
14000,253276,278300,"MI.Detroit",0.910082644628099,0.036049120993746
8000,413110,183700,"IL.Chicago",2.24882961350027,0.0425430358803494
20000,254073,180700,"MI.Detroit",1.40604869950194,0.0209121828523946
0,540811,214300,"IL.Chicago",2.52361642557163,0.0496957808408033
12000,289176,180700,"MI.Detroit",1.60030990592142,0.0103670134351403
4000,101542,60100,"IL.Chicago",1.68955074875208,0.0125552987833352
16000,85776,50600,"CA.Los.Angeles",1.69517786561265,0.0711226776775908
2000,274762,157400,"CA.Los.Angeles",1.7456289707751,0.0588221274418767
14000,255493,292300,"IL.Chicago",0.874078002052686,0.0340861478333224
10000,265504,252900,"CA.Los.Angeles",1.04983788058521,0.0523985125119579
24000,303818,471000,"IL.Chicago",0.645048832271762,0.00934519843154635
8000,202081,410300,"MI.Detroit",0.492520107238606,0.0122585092852003
14000,244550,292800,"CA.Los.Angeles",0.83521174863388,0.0114640596290172
6000,232405,141700,"CA.Los.Angeles",1.64011997177135,0.0257895110101944
6000,374943,471500,"CA.Los.Angeles",0.7952131495228,0.0313474367807981
14000,393091,341400,"IL.Chicago",1.15140890451084,0.0296665836741423
10000,340423,459300,"IL.Chicago",0.741177879381668,0.0124666629738565
10000,460677,437800,"IL.Chicago",1.05225445408862,0.029124755535996
6000,163269,184300,"CA.Los.Angeles",0.885887140531742,0.0126502996371377
8000,248051,241000,"CA.Los.Angeles",1.02925726141079,0.0403182013407871
6000,182612,277800,"IL.Chicago",0.657350611951044,0.0253468556777459
10000,269936,297300,"IL.Chicago",0.907958291288261,0.0300278302133271
20000,536316,563000,"CA.Los.Angeles",0.952603907637655,0.0270993140971925
10000,368651,441000,"MI.Detroit",0.835943310657596,0.00239706679687924
6000,293448,433600,"IL.Chicago",0.676771217712177,0.019730813852268
12000,196857,205900,"MI.Detroit",0.956080621661,0.0425156210927464
12000,354517,358000,"IL.Chicago",0.99027094972067,0.00758053243179232
14000,338867,453200,"IL.Chicago",0.747720653133275,0.000385125768777686
14000,158613,208400,"CA.Los.Angeles",0.761098848368522,0.0258219858275287
16000,266740,331700,"CA.Los.Angeles",0.804160385890865,0.0323589855123246
8000,323428,386200,"IL.Chicago",0.837462454686691,0.0275897765380821
16000,317682,263500,"CA.Los.Angeles",1.20562428842505,0.00106506836779249
2000,401208,269200,"IL.Chicago",1.49037147102526,0.0526840503508253
6000,276418,295400,"MI.Detroit",0.935741367637102,0.0279743636801565
2000,226605,353400,"CA.Los.Angeles",0.641213921901528,0.0087615734341567
8000,548617,752300,"IL.Chicago",0.729252957596703,0.00110997609139481
8000,611493,548400,"IL.Chicago",1.11504923413567,0.0345334642836648
8000,232457,258500,"CA.Los.Angeles",0.899253384912959,0.0236248702291195
20000,289590,310400,"IL.Chicago",0.932957474226804,0.0252232476042012
12000,317996,230600,"IL.Chicago",1.37899392888118,0.0153690425872983
2000,393900,663500,"IL.Chicago",0.593669932177845,0.0265974878080167
18000,171304,132500,"IL.Chicago",1.29286037735849,0.0580084072861455
8000,281734,313100,"IL.Chicago",0.899821143404663,0.00744040114353719
16000,339696,448200,"IL.Chicago",0.757911646586345,0.0360534344877015
6000,349218,384100,"IL.Chicago",0.90918510804478,0.0376104910635238
4000,388399,459200,"CA.Los.Angeles",0.845816637630662,0.0259572456521956
8000,348540,287500,"IL.Chicago",1.21231304347826,0.0317505606395184
8000,380380,274700,"CA.Los.Angeles",1.38471059337459,0.000166708125247514
10000,163434,187800,"IL.Chicago",0.870255591054313,0.00914355478311901
10000,411583,443000,"MI.Detroit",0.929081264108352,0.00314805194153847
8000,409777,419100,"IL.Chicago",0.977754712479122,0.0235197276563776
12000,271465,304700,"IL.Chicago",0.890925500492287,0.0218121850170976
16000,331002,259200,"CA.Los.Angeles",1.27701388888889,0.0383968793923114
10000,376887,513700,"MI.Detroit",0.733671403542924,0.0211701365675966
4000,375417,343100,"IL.Chicago",1.09419119790149,0.000355760506863738
10000,74779,53900,"IL.Chicago",1.38736549165121,0.043050800252665
14000,340094,404300,"IL.Chicago",0.841192184021766,0.0202238344582906
10000,318580,164000,"IL.Chicago",1.94256097560976,0.0351599796131529
12000,278254,335500,"IL.Chicago",0.829371087928465,0.0127118673714767
4000,286314,383900,"CA.Los.Angeles",0.745803594686116,0.00420216618699751
6000,555410,583500,"IL.Chicago",0.951859468723222,0.0398097229065877
6000,217993,371500,"CA.Los.Angeles",0.586791386271871,0.0111771129326922
6000,239813,172800,"IL.Chicago",1.38780671296296,0.0186822251234617
4000,195522,297100,"CA.Los.Angeles",0.658101649276338,0.0269524925818651
18000,227038,321000,"IL.Chicago",0.707283489096573,0.00721439403135292
8000,436695,362300,"IL.Chicago",1.20534087772564,0.00820089426796596
12000,344263,396600,"CA.Los.Angeles",0.868035804336863,0.0319840540364504
8000,305834,349000,"IL.Chicago",0.876315186246418,0.008537729590077
6000,320192,407500,"IL.Chicago",0.785747239263804,0.00307747257273804
10000,258721,193300,"CA.Los.Angeles",1.33844283497155,0.0360959918373311
4000,414507,302800,"IL.Chicago",1.36891347424042,0.0560165294048447
